Departure_Date_Key,Arrival_Date_Key,Departure_Time_Key,Arrival_Time_Key,Origin_Airport_Key,Destination_Airport_Key,Airline_Key,Aircraft_Key,Departure_time,Distance_km,Delay_minutes,Passenger
2024-07-08,2024-07-09,17:19,10:03,CAN,IAD,QR,1086,2024-07-08 17:19:00,12992.73,0,145
2025-09-15,2025-09-16,23:08,17:23,SZX,PHX,HG,1087,2025-09-16 01:45:00,12114.17,157,398
2021-09-14,2021-09-15,22:51,14:24,SFO,SZX,SA,1029,2021-09-15 00:01:00,11107.56,70,78
2025-10-27,2025-10-28,14:29,03:51,YYZ,NRT,LA,1005,2025-10-27 14:29:00,10298.78,0,267
2024-01-02,2024-01-03,11:29,03:11,IAH,PVG,JL,1026,2024-01-02 11:29:00,12166.05,0,103
2023-01-03,2023-01-04,14:35,00:13,YYZ,LHR,LH,1090,2023-01-03 16:35:00,5707.16,120,262
2021-12-17,2021-12-17,18:28,21:24,NRT,HGH,AZ,1089,2021-12-17 18:28:00,1956.17,0,282
2020-01-21,2020-01-21,09:57,22:17,PEK,BCN,BA,1027,2020-01-21 10:47:00,8813.29,50,270
2023-11-18,2023-11-19,13:55,04:13,HGH,PHX,LY,1031,2023-11-18 13:55:00,11044.23,0,58
2023-07-29,2023-07-29,03:40,18:00,ICN,EWR,CA,1033,2023-07-29 03:40:00,11075.31,0,251
2023-03-18,2023-03-19,17:44,11:55,BKK,IAD,NH,1050,2023-03-18 17:44:00,14158.48,0,158
2022-06-04,2022-06-05,12:53,07:22,SYD,SEA,BT,1016,2022-06-04 15:17:00,12471.78,144,252
2022-12-10,2022-12-10,09:54,12:48,ATL,DEN,ET,1011,2022-12-10 09:54:00,1926.35,0,70
2025-05-17,2025-05-17,14:02,16:39,LAS,DFW,JL,1055,2025-05-17 14:02:00,1694.7,0,311
2022-05-21,2022-05-21,05:32,15:42,NRT,KUL,LY,1081,2022-05-21 08:27:00,5409.94,175,80
2024-03-29,2024-03-30,14:39,02:13,HGH,FRA,MH,1054,2024-03-29 14:39:00,8859.27,0,42
2024-06-01,2024-06-02,16:34,00:48,CDG,IAD,HG,1051,2024-06-01 16:34:00,6196.98,0,295
2022-11-02,2022-11-02,12:39,22:42,GRU,IAD,MH,1033,2022-11-02 12:39:00,7649.94,0,219
2022-04-16,2022-04-17,10:18,04:41,BOG,HND,BA,1015,2022-04-16 10:18:00,14310.2,0,71
2020-09-27,2020-09-28,16:07,06:12,HND,JFK,MU,1091,2020-09-27 16:07:00,10875.36,0,62
2024-08-01,2024-08-02,16:16,08:23,BOM,YYZ,MS,1021,2024-08-01 16:16:00,12493.39,0,159
2021-06-02,2021-06-03,18:59,03:26,AMS,DEL,TG,1068,2021-06-02 18:59:00,6363.75,0,44
2025-05-07,2025-05-08,11:22,07:48,KUL,IAH,LY,1084,2025-05-07 11:22:00,15949.1,0,147
2021-06-12,2021-06-13,20:15,02:10,SFO,BOS,KL,1015,2021-06-12 20:15:00,4341.08,0,72
2022-10-27,2022-10-28,19:54,00:46,YYZ,LAX,MS,1073,2022-10-27 19:54:00,3494.51,0,103
2021-04-13,2021-04-14,20:16,17:02,LAS,BOM,SV,1043,2021-04-13 23:16:00,13822.36,180,133
2023-06-19,2023-06-19,09:03,13:23,HKG,HGH,MS,1083,2023-06-19 11:31:00,1094.5,148,186
2022-10-09,2022-10-09,01:47,10:38,HGH,DOH,KE,1001,2022-10-09 01:47:00,6692.31,0,213
2025-11-03,2025-11-04,14:40,03:41,SZX,BCN,WS,1082,2025-11-03 14:40:00,10024.44,0,38
2024-01-14,2024-01-14,07:19,08:45,CLT,MCO,G3,1080,2024-01-14 07:19:00,755.0,0,220
2021-11-03,2021-11-03,04:13,06:25,FCO,IST,IB,1026,2021-11-03 04:13:00,1371.65,0,114
2022-02-25,2022-02-25,08:10,22:15,MUC,SZX,AC,1082,2022-02-25 10:32:00,8984.64,142,47
2020-09-29,2020-09-30,17:49,04:41,NRT,DOH,EK,1056,2020-09-29 17:49:00,8297.96,0,172
2024-08-18,2024-08-19,07:05,03:32,SIN,IAH,KL,1067,2024-08-18 07:05:00,15970.46,0,283
2022-03-18,2022-03-19,20:50,09:52,LAX,PEK,IB,1052,2022-03-18 20:50:00,10036.15,0,87
2025-09-17,2025-09-17,01:00,09:55,MAD,ORD,KL,1029,2025-09-17 01:00:00,6744.35,0,89
2022-03-29,2022-03-29,00:41,16:03,BNE,LAS,KE,1097,2022-03-29 00:41:00,11899.04,0,300
2021-09-01,2021-09-02,20:58,10:13,FCO,LAX,UA,1095,2021-09-01 20:58:00,10203.17,0,61
2022-06-15,2022-06-15,14:05,21:19,HND,BKK,SK,1023,2022-06-15 15:05:00,4588.37,60,102
2024-06-21,2024-06-22,22:03,09:27,BCN,SEA,AM,1017,2024-06-21 22:03:00,8729.77,0,229
2025-02-07,2025-02-08,21:06,06:24,PER,PVG,AZ,1065,2025-02-07 21:06:00,7041.6,0,81
2023-02-21,2023-02-21,00:13,03:19,HND,PEK,AC,1002,2023-02-21 00:13:00,2090.77,0,65
2025-07-02,2025-07-02,13:35,18:23,BKK,DEL,LH,1071,2025-07-02 14:12:00,2947.83,37,223
2022-06-02,2022-06-02,07:53,23:13,LAS,MNL,VS,1082,2022-06-02 07:53:00,11868.65,0,45
2025-05-11,2025-05-12,23:19,18:17,LAX,DXB,UL,1028,2025-05-12 01:02:00,13400.15,103,57
2023-11-22,2023-11-23,22:16,12:22,NRT,LAS,AZ,1040,2023-11-23 00:49:00,8850.38,153,190
2022-07-29,2022-07-29,02:44,14:11,GRU,BCN,TG,1064,2022-07-29 02:44:00,8765.2,0,419
2021-03-30,2021-03-30,01:11,17:46,LAX,DEL,QF,1071,2021-03-30 01:11:00,12876.52,0,214
2022-07-28,2022-07-29,23:55,19:06,ORD,BOM,QR,1038,2022-07-29 02:26:00,12943.35,151,97
2020-10-10,2020-10-10,08:26,09:00,NRT,HND,EK,1085,2020-10-10 08:26:00,60.67,0,57
2024-06-04,2024-06-04,05:56,17:37,IST,HND,SU,1032,2024-06-04 05:56:00,8959.54,0,48
2020-06-24,2020-06-25,19:15,03:51,JFK,MUC,TK,1008,2020-06-24 19:15:00,6480.9,0,153
2022-05-07,2022-05-08,18:54,05:29,IAH,CDG,FR,1006,2022-05-07 18:54:00,8070.59,0,150
2024-11-05,2024-11-06,13:13,06:41,DFW,DEL,MH,1068,2024-11-05 13:45:00,13153.58,32,49
2022-07-13,2022-07-13,17:32,19:31,ORD,JFK,U2,1026,2022-07-13 17:32:00,1188.05,0,114
2020-02-10,2020-02-11,08:16,05:11,SYD,FCO,AA,1010,2020-02-10 08:16:00,16343.08,0,114
2024-05-11,2024-05-11,07:23,11:15,MAD,IST,NH,1076,2024-05-11 07:23:00,2700.68,0,130
2020-06-16,2020-06-17,13:56,02:14,FRA,NRT,TK,1029,2020-06-16 14:02:00,9366.17,6,114
2024-06-18,2024-06-19,23:47,13:15,HND,DFW,DL,1030,2024-06-18 23:47:00,10377.61,0,160
2022-05-21,2022-05-21,07:24,10:17,BKK,TFU,KE,1064,2022-05-21 07:24:00,1908.4,0,322
2025-02-22,2025-02-22,08:01,12:18,DXB,IST,BT,1012,2025-02-22 08:01:00,3029.64,0,66
2024-06-27,2024-06-28,21:58,14:52,IAH,DXB,AC,1014,2024-06-27 21:58:00,13124.06,0,442
2021-04-29,2021-04-30,22:36,03:52,IAD,BOG,FR,1009,2021-04-29 22:36:00,3823.2,0,386
2024-09-14,2024-09-14,19:05,21:12,FCO,AMS,IB,1060,2024-09-14 19:05:00,1296.86,0,128
2021-03-08,2021-03-09,22:12,02:47,FCO,FRA,HG,1030,2021-03-09 01:06:00,958.81,174,216
2022-07-05,2022-07-05,06:07,10:43,BKK,DEL,EY,1057,2022-07-05 06:32:00,2947.83,25,81
2020-04-16,2020-04-16,05:28,07:53,IST,MUC,QF,1021,2020-04-16 05:28:00,1546.66,0,229
2020-09-04,2020-09-05,12:28,04:32,BOM,SEA,JL,1067,2020-09-04 12:28:00,12462.31,0,218
2024-02-26,2024-02-26,16:36,19:51,DFW,EWR,IB,1073,2024-02-26 16:36:00,2204.25,0,137
2024-11-16,2024-11-16,01:34,05:54,LAS,CLT,AF,1088,2024-11-16 01:34:00,3076.68,0,91
2022-08-24,2022-08-24,12:29,16:44,IAH,SEA,NZ,1075,2022-08-24 12:29:00,3013.28,0,89
2025-06-13,2025-06-13,00:53,05:04,NRT,SZX,DL,1047,2025-06-13 00:53:00,2950.15,0,312
2020-05-20,2020-05-21,21:10,20:29,SYD,JFK,LH,1050,2020-05-20 23:58:00,16013.48,168,127
2024-12-01,2024-12-02,19:00,13:57,SZX,IAD,ET,1060,2024-12-01 21:08:00,13066.55,128,85
2025-01-10,2025-01-10,20:17,22:21,HKG,PVG,UL,1013,2025-01-10 20:17:00,1255.81,0,395
2022-04-13,2022-04-14,13:47,06:08,ORD,ICN,MH,1067,2022-04-13 16:29:00,10520.7,162,216
2022-02-08,2022-02-09,07:06,01:17,PHX,BOM,LY,1014,2022-02-08 07:06:00,14151.6,0,341
2021-04-12,2021-04-13,23:38,11:49,FCO,BOG,MS,1012,2021-04-12 23:38:00,9359.97,0,49
2020-09-20,2020-09-21,23:06,00:17,IAD,YYZ,TG,1084,2020-09-20 23:06:00,555.63,0,170
2020-08-02,2020-08-02,00:06,04:08,DXB,BOM,HG,1071,2020-08-02 01:14:00,1926.06,68,176
2024-08-23,2024-08-24,19:23,05:40,SYD,NRT,VY,1002,2024-08-23 19:23:00,7832.14,0,61
2024-03-13,2024-03-13,07:56,23:41,MCO,DOH,KE,1006,2024-03-13 07:56:00,12205.71,0,180
2024-12-22,2024-12-22,05:12,12:17,BKK,DOH,QR,1018,2024-12-22 05:12:00,5279.89,0,48
2020-02-23,2020-02-23,03:17,16:00,AMS,GRU,BT,1054,2020-02-23 03:17:00,9775.28,0,45
2020-03-11,2020-03-12,19:44,01:00,LAS,ORD,IB,1067,2020-03-11 21:28:00,2431.39,104,246
2023-07-12,2023-07-13,18:21,13:25,ICN,BOG,BT,1051,2023-07-12 18:21:00,14865.41,0,303
2023-03-25,2023-03-26,13:37,07:52,SIN,LAS,FR,1031,2023-03-25 13:37:00,14207.92,0,96
2025-01-27,2025-01-27,07:29,20:26,ICN,DEN,OZ,1004,2025-01-27 07:29:00,9961.35,0,30
2023-11-13,2023-11-13,11:41,22:55,LAS,AMS,AF,1083,2023-11-13 11:41:00,8596.91,0,217
2023-02-09,2023-02-09,00:58,22:47,SYD,BOS,MU,1024,2023-02-09 01:59:00,16250.41,61,251
2024-11-26,2024-11-27,22:57,15:31,BOM,IAD,MH,1088,2024-11-26 22:57:00,12859.99,0,81
2022-03-02,2022-03-02,08:43,19:26,ORD,AMS,MH,1018,2022-03-02 10:41:00,6612.51,118,42
2024-06-09,2024-06-09,00:46,05:55,SZX,DEL,VN,1056,2024-06-09 00:46:00,3725.01,0,132
2024-05-25,2024-05-26,12:12,04:08,DXB,IAD,U2,1052,2024-05-25 13:27:00,11354.64,75,81
2020-04-25,2020-04-25,03:43,22:14,IAH,BOM,UL,1038,2020-04-25 03:43:00,14413.46,0,92
2020-02-15,2020-02-15,16:39,18:42,AMS,BCN,CZ,1035,2020-02-15 16:39:00,1241.31,0,63
2024-12-12,2024-12-12,09:18,19:30,LHR,IAH,SK,1012,2024-12-12 09:18:00,7762.72,0,49
2025-05-16,2025-05-17,19:54,14:32,BNE,DFW,AA,1085,2025-05-16 21:20:00,13364.69,86,63
2024-10-05,2024-10-05,08:28,14:13,SIN,BOM,JL,1052,2024-10-05 08:49:00,3920.72,21,83
2022-08-08,2022-08-08,10:01,12:41,PVG,HND,HG,1011,2022-08-08 10:01:00,1736.8,0,103
2025-04-21,2025-04-22,23:05,03:05,LAX,ORD,AA,1020,2025-04-21 23:05:00,2801.93,0,218
2024-10-10,2024-10-10,02:09,03:49,LHR,MUC,AZ,1035,2024-10-10 02:09:00,941.05,0,74
2020-07-12,2020-07-13,08:35,00:11,TFU,EWR,MU,1007,2020-07-12 08:35:00,12088.38,0,79
2021-05-26,2021-05-26,12:31,17:00,PEK,HND,TK,1010,2021-05-26 13:54:00,2090.77,83,116
2023-02-28,2023-03-01,23:59,11:27,IST,ORD,AA,1014,2023-02-28 23:59:00,8785.99,0,454
2023-04-03,2023-04-04,22:55,10:20,LAS,CDG,UA,1083,2023-04-03 22:55:00,8736.76,0,182
2022-05-26,2022-05-27,17:07,04:27,BOG,LHR,NH,1097,2022-05-26 17:22:00,8473.64,15,270
2024-01-22,2024-01-23,14:50,02:46,SFO,FRA,KL,1077,2024-01-22 14:50:00,9147.89,0,226
2021-06-08,2021-06-08,10:53,18:46,DXB,HKG,G3,1050,2021-06-08 10:53:00,5919.92,0,129
2022-11-15,2022-11-16,17:14,07:22,FRA,HND,UL,1001,2022-11-15 19:10:00,9361.07,116,278
2021-12-08,2021-12-08,14:16,20:33,IAH,SFO,SU,1073,2021-12-08 16:46:00,2627.7,150,142
2020-06-21,2020-06-21,06:51,20:19,CAN,SEA,BT,1044,2020-06-21 06:51:00,10377.87,0,113
2022-12-08,2022-12-09,22:20,04:34,BKK,HND,ET,1069,2022-12-08 22:20:00,4588.37,0,64
2020-02-12,2020-02-13,10:41,03:24,CAN,DFW,AZ,1023,2020-02-12 10:41:00,12977.19,0,130
2023-07-15,2023-07-15,03:50,09:22,FCO,DOH,NZ,1001,2023-07-15 03:50:00,4038.73,0,294
2022-12-02,2022-12-03,10:38,05:56,SIN,ORD,WY,1028,2022-12-02 10:38:00,15049.58,0,69
2021-08-15,2021-08-15,05:07,12:18,DOH,FCO,FR,1006,2021-08-15 06:46:00,4038.73,99,189
2023-02-09,2023-02-10,23:05,07:43,BCN,IAD,PK,1085,2023-02-09 23:05:00,6516.22,0,54
2020-03-22,2020-03-23,16:47,05:36,HGH,BCN,BT,1015,2020-03-22 16:47:00,9853.86,0,101
2024-08-09,2024-08-09,04:00,06:45,BOS,MCO,ET,1008,2024-08-09 04:00:00,1805.67,0,167
2021-02-03,2021-02-04,20:09,14:58,PHX,KUL,AZ,1037,2021-02-03 20:09:00,14658.87,0,248
2025-04-07,2025-04-08,07:01,02:40,BKK,MCO,OZ,1080,2025-04-07 07:01:00,15326.19,0,173
2023-03-27,2023-03-27,03:37,08:50,YYZ,SFO,AA,1045,2023-03-27 03:48:00,3627.97,11,84
2022-03-11,2022-03-12,03:12,00:17,MUC,SYD,SA,1026,2022-03-11 03:24:00,16311.51,12,105
2024-01-14,2024-01-14,18:48,20:43,HKG,MNL,VS,1050,2024-01-14 18:48:00,1145.53,0,178
2020-07-15,2020-07-15,09:31,22:37,SFO,FRA,EK,1019,2020-07-15 10:41:00,9147.89,70,48
2024-10-24,2024-10-24,05:23,22:08,JFK,HKG,OZ,1035,2024-10-24 05:26:00,12970.28,3,62
2022-10-09,2022-10-09,16:56,20:37,ATL,PHX,QF,1090,2022-10-09 16:56:00,2548.63,0,217
2022-10-02,2022-10-02,02:02,11:11,HGH,PER,EK,1056,2022-10-02 02:02:00,6929.77,0,152
2024-09-17,2024-09-18,16:26,11:04,LHR,PER,WS,1046,2024-09-17 16:26:00,14507.78,0,295
2023-04-14,2023-04-14,06:33,20:27,IAH,HND,VN,1054,2023-04-14 06:33:00,10725.14,0,28
2025-08-16,2025-08-16,09:40,12:21,MIA,EWR,VY,1010,2025-08-16 09:40:00,1749.72,0,137
2021-06-22,2021-06-23,18:29,12:38,ATL,DXB,KL,1098,2021-06-22 20:53:00,12209.05,144,122
2024-06-10,2024-06-10,01:40,05:40,ATL,LAS,TG,1061,2024-06-10 01:40:00,2804.88,0,73
2023-12-27,2023-12-28,18:17,09:53,TFU,EWR,VY,1048,2023-12-27 18:17:00,12088.38,0,81
2022-05-19,2022-05-19,11:50,17:45,GRU,BOG,VN,1006,2022-05-19 11:50:00,4335.89,0,160
2023-06-08,2023-06-09,22:30,11:44,PHX,HND,SU,1008,2023-06-08 23:36:00,9317.06,66,208
2020-04-10,2020-04-11,12:08,03:12,HKG,LAX,TG,1030,2020-04-10 12:08:00,11664.33,0,213
2025-03-17,2025-03-18,14:44,15:04,KUL,BOG,LA,1017,2025-03-17 14:44:00,19067.62,0,282
2025-06-30,2025-07-01,01:54,02:32,SIN,BOG,TK,1073,2025-06-30 01:54:00,19309.58,0,111
2025-06-05,2025-06-05,16:25,18:23,MNL,SZX,OZ,1078,2025-06-05 16:25:00,1180.42,0,64
2023-06-12,2023-06-13,19:17,08:24,MCO,MUC,SU,1071,2023-06-12 22:02:00,7903.85,165,170
2025-04-06,2025-04-07,19:55,03:42,DXB,CAN,LH,1031,2025-04-06 19:55:00,5827.11,0,67
2025-11-03,2025-11-03,02:32,05:26,MIA,ORD,NH,1039,2025-11-03 02:32:00,1929.51,0,296
2023-10-10,2023-10-11,20:26,00:43,DXB,IST,G3,1047,2023-10-10 20:26:00,3029.64,0,313
2020-08-19,2020-08-20,22:40,10:23,IST,NRT,TK,1066,2020-08-19 22:40:00,8981.39,0,283
2021-04-10,2021-04-10,17:57,20:11,PHX,DFW,AM,1077,2021-04-10 17:57:00,1393.22,0,311
2024-08-12,2024-08-12,05:49,17:23,FRA,HGH,LA,1035,2024-08-12 05:49:00,8859.27,0,60
2025-07-14,2025-07-14,00:51,16:57,HND,DFW,BT,1054,2025-07-14 03:29:00,10377.61,158,46
2022-02-21,2022-02-21,12:00,23:18,BOG,CDG,JJ,1019,2022-02-21 12:00:00,8644.5,0,63
2023-08-16,2023-08-16,10:28,22:12,SYD,PVG,UL,1086,2023-08-16 11:53:00,7864.67,85,155
2023-01-27,2023-01-28,11:18,01:39,MAD,KUL,BA,1055,2023-01-27 11:18:00,11089.57,0,297
2025-06-13,2025-06-13,11:32,13:59,CLT,MCO,VN,1064,2025-06-13 12:33:00,755.0,61,427
2020-06-02,2020-06-02,08:52,10:40,PHX,SFO,TK,1076,2020-06-02 08:52:00,1046.64,0,93
2024-02-03,2024-02-03,03:09,17:05,BOS,NRT,AZ,1015,2024-02-03 03:09:00,10759.51,0,107
2022-11-25,2022-11-25,09:34,21:45,CDG,ATL,VN,1063,2022-11-25 12:26:00,7055.38,172,457
2024-04-26,2024-04-26,12:22,14:05,HGH,ICN,AM,1087,2024-04-26 12:22:00,975.67,0,281
2022-05-11,2022-05-12,20:12,04:42,CLT,LHR,SU,1054,2022-05-11 20:12:00,6409.67,0,48
2023-09-04,2023-09-05,21:33,00:38,ICN,HKG,UL,1099,2023-09-04 21:33:00,2068.28,0,27
2023-07-30,2023-07-30,06:36,23:42,BOG,DOH,TG,1010,2023-07-30 06:36:00,13281.92,0,96
2021-01-02,2021-01-02,09:46,18:42,MIA,SEA,VN,1002,2021-01-02 12:44:00,4379.54,178,87
2023-07-17,2023-07-18,21:41,15:00,DEL,IAH,EY,1041,2023-07-17 21:41:00,13455.71,0,40
2024-03-11,2024-03-11,08:05,10:20,IST,FCO,UX,1088,2024-03-11 08:08:00,1371.65,3,75
2023-12-12,2023-12-13,14:49,00:59,BOS,GRU,DL,1080,2023-12-12 14:49:00,7738.39,0,151
2023-08-22,2023-08-22,02:03,04:25,MAD,MUC,IB,1066,2023-08-22 02:03:00,1495.37,0,289
2023-01-11,2023-01-12,10:38,03:24,SZX,EWR,BT,1075,2023-01-11 10:45:00,12924.96,7,89
2021-08-29,2021-08-30,18:55,12:54,BOM,LAX,QR,1053,2021-08-29 18:55:00,13998.55,0,48
2022-06-28,2022-06-28,12:18,23:57,FCO,DEN,CA,1061,2022-06-28 12:18:00,8931.26,0,67
2022-04-08,2022-04-09,23:50,03:35,CAN,KUL,DL,1020,2022-04-08 23:50:00,2612.75,0,334
2023-11-23,2023-11-24,16:16,06:36,EWR,ICN,BT,1014,2023-11-23 16:16:00,11075.31,0,319
2020-06-19,2020-06-20,22:12,03:54,EWR,SFO,BA,1004,2020-06-19 22:16:00,4118.23,4,38
2024-12-31,2024-12-31,10:04,13:36,LAS,ORD,OZ,1086,2024-12-31 10:04:00,2431.39,0,168
2023-03-05,2023-03-06,03:34,01:20,SYD,LHR,FR,1001,2023-03-05 03:34:00,17019.6,0,218
2021-10-29,2021-10-29,16:25,18:51,MIA,IAH,AA,1044,2021-10-29 16:25:00,1549.36,0,123
2022-07-11,2022-07-11,13:42,18:51,SZX,DEL,WY,1036,2022-07-11 13:42:00,3725.01,0,125
2024-03-27,2024-03-28,22:11,14:22,SYD,PHX,BT,1025,2024-03-27 22:11:00,12558.75,0,81
2020-07-10,2020-07-11,11:21,03:21,CLT,HGH,LA,1065,2020-07-10 11:21:00,12401.11,0,81
2025-10-25,2025-10-25,03:23,13:00,BOM,PER,NZ,1098,2025-10-25 03:23:00,7298.3,0,113
2021-08-22,2021-08-23,17:35,09:15,ICN,MCO,QR,1046,2021-08-22 17:35:00,12137.93,0,310
2023-10-04,2023-10-04,17:20,19:57,YYZ,MCO,EK,1062,2023-10-04 17:20:00,1701.97,0,63
2020-03-23,2020-03-23,05:09,23:17,MCO,SZX,CZ,1097,2020-03-23 05:09:00,14109.45,0,256
2022-02-25,2022-02-25,02:55,06:42,SFO,IAH,BA,1025,2022-02-25 02:55:00,2627.7,0,111
2021-07-19,2021-07-20,09:57,03:39,IAD,MNL,LY,1030,2021-07-19 09:57:00,13767.91,0,168
2023-11-11,2023-11-12,12:06,04:32,SFO,BKK,EK,1090,2023-11-11 12:06:00,12749.14,0,200
2022-03-16,2022-03-16,00:46,10:58,FRA,MIA,QF,1034,2022-03-16 00:46:00,7762.37,0,146
2025-01-17,2025-01-17,11:05,15:34,DOH,DEL,BT,1015,2025-01-17 11:53:00,2548.85,48,108
2025-01-14,2025-01-15,11:57,03:08,YYZ,TFU,UL,1027,2025-01-14 11:57:00,11749.63,0,285
2021-04-03,2021-04-03,09:29,13:14,DEN,JFK,KL,1005,2021-04-03 09:29:00,2610.01,0,355
2022-04-15,2022-04-16,18:53,09:12,HND,ATL,UX,1046,2022-04-15 18:53:00,11053.6,0,343
2021-02-09,2021-02-09,14:22,16:10,CLT,MIA,AF,1090,2021-02-09 14:22:00,1049.12,0,262
2025-02-09,2025-02-10,23:38,13:59,DXB,YYZ,LA,1061,2025-02-09 23:38:00,11081.88,0,100
2025-06-27,2025-06-28,16:09,06:39,BCN,MNL,TG,1047,2025-06-27 16:09:00,11203.22,0,302
2020-05-10,2020-05-10,07:43,22:39,LAS,TFU,G3,1086,2020-05-10 07:43:00,11547.75,0,151
2021-03-03,2021-03-03,15:03,16:02,CDG,AMS,U2,1087,2021-03-03 15:03:00,398.96,0,384
2021-01-10,2021-01-11,17:21,12:14,MCO,BNE,OZ,1075,2021-01-10 17:21:00,14713.15,0,109
2024-09-12,2024-09-13,21:58,11:56,DEN,PVG,LY,1097,2024-09-12 21:58:00,10780.05,0,288
2024-12-06,2024-12-06,15:19,21:33,BKK,HND,FJ,1023,2024-12-06 15:19:00,4588.37,0,138
2023-10-02,2023-10-02,05:48,07:29,ATL,MIA,EK,1022,2023-10-02 05:48:00,959.32,0,65
2022-11-18,2022-11-19,22:40,12:10,AMS,MNL,CA,1012,2022-11-18 22:40:00,10412.68,0,71
2023-02-11,2023-02-12,14:44,05:55,DEL,JFK,UA,1003,2023-02-11 14:44:00,11755.25,0,72
2024-06-05,2024-06-06,22:17,10:19,SZX,AMS,BT,1079,2024-06-05 22:17:00,9237.94,0,108
2021-07-19,2021-07-19,00:32,10:09,BNE,PVG,DL,1044,2021-07-19 00:32:00,7306.27,0,113
2022-11-21,2022-11-21,04:09,20:15,PEK,MIA,EK,1084,2022-11-21 04:09:00,12484.05,0,185
2021-03-16,2021-03-17,22:39,14:04,MIA,NRT,KL,1090,2021-03-16 22:39:00,11946.08,0,231
2025-05-14,2025-05-14,08:40,14:23,HGH,DEL,G3,1061,2025-05-14 08:40:00,4176.77,0,96
2024-08-21,2024-08-21,18:52,20:33,FCO,FRA,FR,1045,2024-08-21 18:52:00,958.81,0,59
2025-08-21,2025-08-21,12:26,16:00,CDG,FCO,BT,1092,2025-08-21 14:08:00,1100.57,102,77
2025-05-22,2025-05-23,15:13,08:35,MIA,DEL,VS,1023,2025-05-22 15:13:00,13506.51,0,107
2024-02-06,2024-02-06,01:06,04:33,MNL,BKK,MH,1090,2024-02-06 01:19:00,2187.18,13,189
2025-09-04,2025-09-04,01:48,15:33,FRA,NRT,KE,1056,2025-09-04 03:21:00,9366.17,93,139
2020-11-27,2020-11-28,07:17,03:16,DFW,KUL,SV,1052,2020-11-27 07:17:00,15588.04,0,87
2024-12-18,2024-12-18,03:18,20:47,PER,MUC,EY,1005,2024-12-18 03:18:00,13592.56,0,316
2023-02-10,2023-02-10,21:09,23:28,AMS,MAD,G3,1075,2023-02-10 21:09:00,1458.45,0,106
2020-03-31,2020-04-01,22:39,17:57,FRA,PER,VS,1071,2020-04-01 00:08:00,13860.14,89,223
2021-11-21,2021-11-22,16:43,08:43,CLT,HGH,MS,1091,2021-11-21 16:43:00,12401.11,0,43
2021-05-12,2021-05-13,21:04,15:07,CAN,MCO,QR,1038,2021-05-12 21:04:00,14043.8,0,82
2021-06-08,2021-06-09,08:55,01:05,EWR,BOM,BA,1000,2021-06-08 08:55:00,12546.39,0,179
2020-10-23,2020-10-23,02:21,14:25,NRT,PHX,G3,1042,2020-10-23 02:21:00,9257.91,0,54
2020-12-05,2020-12-06,08:49,02:04,CAN,ATL,WS,1012,2020-12-05 08:49:00,13401.48,0,65
2022-07-06,2022-07-06,03:06,05:57,IAD,DFW,MS,1076,2022-07-06 03:06:00,1882.71,0,96
2021-06-18,2021-06-18,02:39,17:30,ICN,ATL,AM,1058,2021-06-18 02:39:00,11488.03,0,214
2022-07-29,2022-07-30,12:02,01:33,SZX,SEA,SK,1019,2022-07-29 12:02:00,10417.82,0,59
2024-12-13,2024-12-13,11:03,16:05,HGH,KUL,IB,1043,2024-12-13 11:03:00,3637.23,0,155
2025-03-08,2025-03-09,17:55,05:25,HND,LAX,QR,1095,2025-03-08 17:55:00,8812.61,0,74
2024-11-20,2024-11-21,23:47,13:29,ORD,PEK,NZ,1084,2024-11-20 23:47:00,10562.38,0,138
2021-07-16,2021-07-17,15:56,16:21,IAH,PER,CZ,1077,2021-07-16 18:34:00,17032.8,158,309
2025-08-30,2025-08-31,16:53,06:45,BOS,DXB,U2,1034,2025-08-30 16:53:00,10702.33,0,149
2020-03-27,2020-03-27,03:28,14:12,FRA,SEA,BT,1018,2020-03-27 03:28:00,8196.55,0,35
2020-08-06,2020-08-07,19:13,10:50,IAD,HGH,WS,1036,2020-08-06 19:13:00,12101.55,0,144
2025-03-26,2025-03-27,21:35,09:18,MUC,SZX,AC,1048,2025-03-26 21:35:00,8984.64,0,103
2024-02-19,2024-02-19,02:46,14:29,MUC,SZX,HG,1055,2024-02-19 02:46:00,8984.64,0,436
2021-04-27,2021-04-28,15:25,00:26,BOM,HND,NH,1036,2021-04-27 15:32:00,6732.95,7,152
2024-05-10,2024-05-10,01:01,15:29,DXB,BOS,UA,1033,2024-05-10 01:37:00,10702.33,36,195
2020-08-09,2020-08-10,15:16,02:24,BOG,BCN,CA,1023,2020-08-09 15:16:00,8513.8,0,128
2021-12-19,2021-12-20,20:10,06:32,HND,PER,VS,1091,2021-12-19 20:10:00,7904.91,0,47
2023-09-29,2023-09-30,18:48,07:09,PEK,SFO,UX,1011,2023-09-29 18:48:00,9492.61,0,70
2020-03-17,2020-03-17,20:28,22:26,DFW,ATL,OZ,1039,2020-03-17 20:28:00,1174.74,0,188
2025-09-26,2025-09-26,06:41,14:15,EWR,LAX,KL,1092,2025-09-26 08:50:00,3940.63,129,65
2022-07-18,2022-07-18,20:14,22:03,CDG,MAD,OZ,1091,2022-07-18 20:14:00,1061.65,0,61
